epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,45861.2,0.73845,0.83827,1.16571,0.70867,0.70783,0.76668,0.61371,0.7569,0.92522,1.19693,0.0009365,0.0009365,0.0009365
78,46468.6,0.74007,0.82632,1.16971,0.75002,0.76255,0.82903,0.68097,0.72192,0.7923,1.18288,0.000932375,0.000932375,0.000932375
79,47078.9,0.73654,0.78797,1.16821,0.65577,0.7555,0.77839,0.61959,0.77176,0.91975,1.22319,0.00092825,0.00092825,0.00092825
80,47675.5,0.75068,0.82337,1.16375,0.7441,0.76254,0.81115,0.65492,0.7716,0.85632,1.22615,0.000924125,0.000924125,0.000924125
81,48283.4,0.73562,0.79222,1.16796,0.6954,0.79203,0.80433,0.63632,0.8022,0.85245,1.27066,0.00092,0.00092,0.00092
82,48840.6,0.72313,0.78358,1.15499,0.66237,0.75707,0.79186,0.64316,0.72324,0.92563,1.18314,0.000915875,0.000915875,0.000915875
83,49317.6,0.71738,0.73278,1.13469,0.66395,0.81671,0.80092,0.6623,0.69187,0.93112,1.15799,0.00091175,0.00091175,0.00091175
84,49785.5,0.72809,0.75644,1.16534,0.77046,0.77392,0.81705,0.66976,0.71435,0.84498,1.16132,0.000907625,0.000907625,0.000907625
85,50306.5,0.73698,0.77048,1.17148,0.74489,0.80553,0.8277,0.67008,0.73047,0.80801,1.1946,0.0009035,0.0009035,0.0009035
86,50833.2,0.72819,0.72276,1.14869,0.69721,0.73172,0.78346,0.63487,0.7362,0.91047,1.18076,0.000899375,0.000899375,0.000899375
87,51360.4,0.72623,0.7702,1.15793,0.73734,0.77467,0.82583,0.65945,0.74054,0.89607,1.17508,0.00089525,0.00089525,0.00089525
88,51883.2,0.73421,0.74247,1.16736,0.71643,0.74863,0.8314,0.681,0.72511,0.86331,1.17172,0.000891125,0.000891125,0.000891125
89,52405.5,0.72706,0.72821,1.1543,0.64052,0.73787,0.74622,0.60551,0.71439,1.02556,1.1611,0.000887,0.000887,0.000887
90,52924.7,0.71699,0.73182,1.15063,0.53117,0.64387,0.63352,0.51282,0.75137,1.50228,1.18996,0.000882875,0.000882875,0.000882875
91,53446.5,0.71276,0.7217,1.14297,0.75124,0.76618,0.83509,0.68746,0.73443,0.77976,1.17757,0.00087875,0.00087875,0.00087875
92,53965.3,0.69571,0.69836,1.13916,0.70771,0.76668,0.80295,0.66921,0.69781,1.01585,1.14098,0.000874625,0.000874625,0.000874625
